address,token_direction,project,contract,method,usd_value,num_tfers,num_txs
0x9edcb464c0afdd01a5ffbd09309b437c7dadeab3,in,OTHER,OTHER,OTHER,11654.144830706045,4,4
0x6621295a7fadd3ab78ae6915502bd50fdd5a1491,out,OTHER,OTHER,OTHER,4901.938927201486,6,6
0x43a49d6b63abd380c3a840eec9fe5ed626600fa3,out,0x5c21ba92eaddd2826652243bc084f54761ec8cdf,,transfer,309398.622,2,2
0xc9c8a2ae2354a97e737301133fcd2f95de88529b,out,0x16ae80c1ad688ad5d41e9482513fd81b0bd217ea,,fillOrder,17028.036577319348,1,1
0xaf7bbcfb1c1f987e0ae409c684289b332a425254,out,0xa6e22d81a622355bc8349d41cf3340e76eee5036,,transfer,200868.8,1,1
0xbdfa4f4492dd7b7cf211209c4791af8d52bf5c50,in,curvefi,vst_frax,exchange,57026.45500263446,1,1
0xcba1a275e2d858ecffaf7a87f606f74b719a8a93,in,0x4e6b18217ac75a779262c20b3cc07050cbe7282b,,swap,12403.152117121177,16,16
0xe0028eb5ae51384418e07cad373dae8f396ad707,out,0x05e481b19129b560e921e487adb281e70bdba463,,anySwapOutUnderlying,717076.624788,4,4
0xba96a3f3d5e9f13a5f93c37001f946d42eb2e165,out,OTHER,OTHER,OTHER,1783.21,3,3
0xb15ffb805619469e3cbc6f55c74806a2117088b9,in,0x0000000000000000000000000000000000000000,,addLiquidity,174508.9309770761,1,1
0x86b337be60c942e80f31e7be097de1ca821c5f7f,out,gmx,Vault,swap,302124.60000000003,1,1
0x2990d87e823d3cca83683207dcb2d5660debf376,in,0x71803c7616a614b28b28a2673bfefdbed5d25afb,,0x427c5913,40173.75999698696,3,3
0x56aa33f20e25baa99e916c91abb4f59ae72491e0,in,oneinch,AggregationRouterV5,swap,2.1842296368448427e+06,65,65
0x9b64203878f24eb0cdf55c8c6fa7d08ba0cf77e5,out,0xc5bd1faf7b6cd65cceeabddb0748c1f7426f2871,,transfer,175827.86411982714,3,3
0x95f905f93535d71d70d6ce7af82361c9d61fdb32,in,OTHER,OTHER,OTHER,738.4481897864067,3,3
0xa79c5621e0c85587068f8e91d3d15488df6c3c1c,out,OTHER,OTHER,OTHER,416.04091436767567,14,14
0x9b64203878f24eb0cdf55c8c6fa7d08ba0cf77e5,in,0xd0a84ab6285ebd36676fed457c30403496444c40,,transfer,13441.702168803597,2,2
0x7b88a1e6dee6f899df131accf882ea1f69da46cd,out,0x5a5005833f3bbad1c12f0a1998cbd9a67393ae41,,transfer,68613.24122677864,1,1
0xd36397919b27975590818cd9332c6806da9c0954,out,0x3abc7b28377b5838d8c7ad2b7511aae570d8f50a,,transfer,271942.05033540004,1,1
0x20a6be921ebc0c7dfa8396d2d8359d37cc914c64,out,0x8f275de7c91f7ef256e90aa3c209a1b5c0f48135,,transfer,3.290583038523223e+06,16,16
0x87839e0378c62d8962c76726cfdd932a97ef626a,out,0x8537307810fc40f4073a12a38554d4ff78efff41,,outboundTransferTo,251085.99999999997,1,1
0xdab56898802076a6fd4f4ac769d5488a91b5377f,out,swapfish,UniswapV2Pair_DAI_USDC,addLiquidity,963082.834737491,6,6
0x03e6fa590cadcf15a38e86158e9b3d06ff3399ba,in,0xc19023ccd523a17f40fc100eca2664c4e81deb14,,transfer,35298.727641,2,2
0x9b64203878f24eb0cdf55c8c6fa7d08ba0cf77e5,out,0x1fe72635aa37404e6c672bcbb616645d77c45a60,,transfer,35386.705685760004,2,2
0x8da35b920fe236a757a0fad93d3a3ab8ea0a24cc,in,0x0000000000000000000000000000000000000000,,0x9006a50f,503192.529185165,2,2
0x65b1b96bd01926d3d60dd3c8bc452f22819443a9,in,gmx,Vault,0xde2ea948,73550.67651085746,4,4
0x0c1a3e4e1c3da4c89582dfa1afa87a1853d7f78f,out,uniswap_v3,Pair,uniswapV3Swap,36922.4613624511,3,3
0x8e8230bbad93d6f4ef20eb70888a239c8fcfe83f,in,0xb6cfcf89a7b22988bfc96632ac2a9d6dab60d641,,0x0508941e,50323.88754,1,1
0x5a5005833f3bbad1c12f0a1998cbd9a67393ae41,out,gmx,sGMX,0xf3daeacc,160081.7311797361,2,2
0x43a49d6b63abd380c3a840eec9fe5ed626600fa3,out,0x72c4c5810e17343628b6921ff58704854c82cbf7,,transfer,309398.622,2,2
0xcba1a275e2d858ecffaf7a87f606f74b719a8a93,in,OTHER,OTHER,OTHER,46960.35695249722,261,226
0x048bf2f5908e95976cead0e47d805b3803e286e2,out,0x0000000000000000000000000000000000000000,,withdraw,108524.44341624384,1,1
0x2990d87e823d3cca83683207dcb2d5660debf376,out,0xbe1184d9ca250cd607df4eb95c42f290f0ee9b6d,,0x14a59183,6.223792177927285e+06,50,50
0x3944b24f768030d41cbcbdcd23cb8b4263290fad,in,uniswap_v3,Pair,multicall,287342.4097916827,2,2
0x686e007100860000009fabf10c00b23aee60385e,out,0xe0f8ce7a84406fa4e6c566c725bdc77632a985ed,,0x023f6401,13665.492360000002,6,6
0x20a6be921ebc0c7dfa8396d2d8359d37cc914c64,out,0x9216253925d1a22cb375ecef4f33cf93a1d1ff4d,,outboundTransferTo,138191.1078516521,2,2
0x03e6fa590cadcf15a38e86158e9b3d06ff3399ba,out,0xab0cf21461cf7ef08708facc68a209532d7d96e6,,transfer,19508.828245555538,4,4
0x05ebe738961c992d6856307ad206ebe285c3ee44,in,sushi,UniswapV2Router02,removeLiquidityETH,1.2120051805720832e+06,4,4
0xb19fe973edd97e971534f6c46d96f2b109d3f1de,in,uniswap_v3,Pair,multicall,6.910964664998511e+06,5,5
0x686e007100860000009fabf10c00b23aee60385e,in,uniswap_v3,Pair,0x021d0401,13874.297415714913,8,8
0xe9842d850d05b1eefbac07330d18407083163efa,out,dopex,RdpxMonthlyCallsSsovV3Active,deposit,200807.37734210628,2,2
0xa28300703259f0c0c8a5c1a18f796f571f35cac4,out,0xe0f8ce7a84406fa4e6c566c725bdc77632a985ed,,0x00271001,32315.99800000002,209,209
0x99c84a29040146f13a0f061d7a98c3122da3e29e,in,gmx,sGMX,0x078580d2,161864.05691941627,1,1
0x41206f8efb51e5039e5b46e04e7866a4849f72d2,out,0x69988cd0b1e0c13d795993a6045db0eebbcf787e,,transfer,39926.725284778455,4,4
0x9b64203878f24eb0cdf55c8c6fa7d08ba0cf77e5,in,0xd5188b039f07344d0d2dd0d71a84aa43ddee51df,,transfer,12022.444475463875,7,7
0x47af52916767f0550aee8035b5b14a1ece2b34f4,out,gmd_protocol,GMDstaking_updated,deposit,49572.923068851655,18,18
0x686e007100860000009fabf10c00b23aee60385e,in,uniswap_v3,Pair,0x0e35b505,11436.301012527212,1,1
0x25d66e76f89035122d11f2e1863c89c786a593f6,in,OTHER,OTHER,OTHER,8083.037221114124,109,109
0x57655b342b7bf1a1134b572e43eb62bbe56bf7cf,out,gains_network,GToken,deposit,603429.985397542,2,2
0x686e007100860000009fabf10c00b23aee60385e,out,0xe0f8ce7a84406fa4e6c566c725bdc77632a985ed,,0x022fc401,13294.399560000002,6,6
0xc2707568d31f3fb1fc55b2f8b2ae5682eaa72041,in,oneinch,AggregationRouterV5,swap,983218.3637995179,3,3
0x3f152f6c368c81fcfd2566177d071ed23cb9a3e1,out,0x0000000000000000000000000000000000000000,,withdraw,17864.59470296187,44,44
0x5d7166ee0c633021cb502fa5302866316d86f701,in,lodestar,IUSDC,redeemUnderlying,100434.4,1,1
0x9b64203878f24eb0cdf55c8c6fa7d08ba0cf77e5,in,0x613eb95fd2f729c83a15f26e791ad1a4a52bb1cf,,transfer,23090.007085748217,4,4
0x2990d87e823d3cca83683207dcb2d5660debf376,out,0x805bc9f6f2c3a9f2179a6e3c800314ed70572060,,0x14a59183,81973.90251596826,5733,5733
0xb861bad738a2a629a3a9b7b6986f17f5640912d3,out,sushi,Pair,swapExactTokensForETH,13959.234431929079,6,6
0xb79fae61602be93f39b9cb841c0329ee173f5e54,out,gmx,Vault,0x6023e966,142731.47837645,1,1
0x80fd0accc8da81b0852d2dca17b5ddab68f22253,out,OTHER,OTHER,OTHER,1735.0653750000001,1,1
0x03e6fa590cadcf15a38e86158e9b3d06ff3399ba,out,0x8706a535562a7f66222716daf71e0c1e83a34ef4,,transfer,11846.054169366698,3,3
0x880e14298dd46418806f7b5e12b92aa9873bb5d4,out,uniswap_v3,Pair,multicall,81125.3112874696,28,28
0x8747d9eb39085f082ab40a9975001276296027dd,out,0x8f182068bf77d416715b0550e1157b0ee62a1b9d,,transfer,29802.38884,4,4
0x686e007100860000009fabf10c00b23aee60385e,out,0xe0f8ce7a84406fa4e6c566c725bdc77632a985ed,,0x0b98be01,11751.2410756,1,1
0x915f8ec2a44ec9b9c7da32aeaa7ee0d52c6d3063,out,uniswap_v3,Pair,multicall,1.945657278580341e+06,79,79
0x455b731b921af12150aae1086807ee04453f30cb,in,0x892785f33cdee22a30aef750f285e18c18040c3e,,0x0508941e,368236.43270725885,7,7
0x6621295a7fadd3ab78ae6915502bd50fdd5a1491,out,gmx,sGMX,0xf3daeacc,59958.82085926999,1,1
0xf35e261393f9705e10b378c6785582b2a5a71094,out,celer_network,Bridge,send,425785.6042944887,2,2
0x80fd0accc8da81b0852d2dca17b5ddab68f22253,in,0x892785f33cdee22a30aef750f285e18c18040c3e,,0x0508941e,903634.6106981692,2,2
0xbaff764ff6d73050303668c169bd935c336bb484,in,mux,LiquidityPoolHop1,0xd0ee758c,771099.6531575298,1,1
0x989536719a72cfd50348ccd5521256c7eb41a999,in,0xb6cfcf89a7b22988bfc96632ac2a9d6dab60d641,,0x0508941e,90659.17237529742,1,1
0x133d93566f9699b3af46fe150daa8a67a9563ed6,out,uniswap_v3,Pair,multicall,76709.27668726747,23,23
0x686e007100860000009fabf10c00b23aee60385e,out,0xe0f8ce7a84406fa4e6c566c725bdc77632a985ed,,0x0a3c9301,10373.0797274,1,1
0x03b06e9df1b8c61358a856b26af8e4e44d93a89c,out,0x9595ead9b3e71691b729a7f3805f08442bf6de69,,transfer,290362.31999999995,20,20
0x4dcbb1fe5983ad5b44dc661273a4f11ca812f8b8,out,0xf97c707024ef0dd3e77a0824555a46b622bfb500,,add_liquidity,510354.5037919986,6,6
0x5f799f365fa8a2b60ac0429c48b153ca5a6f0cf8,out,OTHER,OTHER,OTHER,179506.61052270513,9025,9025
0x57ef012861c4937a76b5d6061be800199a2b9100,out,dopex,EthWeeklyCallsSsovV3,deposit,524725.2192,1,1
0x87839e0378c62d8962c76726cfdd932a97ef626a,in,OTHER,OTHER,OTHER,19553.965354927754,11,11
0x133d93566f9699b3af46fe150daa8a67a9563ed6,in,dopex,DpxMonthlyCallsSsovV3,withdraw,30701.456563700114,2,1
0xc44fd102415ff62769a4e37c70dea27033a5291f,in,aave_v3,AToken,withdraw,1.0043443876526797e+06,1,1
0xa28300703259f0c0c8a5c1a18f796f571f35cac4,in,uniswap_v3,Pair,0x01388301,23415.75454063916,23,23
0x95f905f93535d71d70d6ce7af82361c9d61fdb32,in,0xb6cfcf89a7b22988bfc96632ac2a9d6dab60d641,,0x252f7b01,509399.3186656513,1,1
0x03e6fa590cadcf15a38e86158e9b3d06ff3399ba,out,0x64e57c6de1a17013f39b6fe271f79ff3df79b19b,,transfer,97558.26371388618,1,1
0xbdb910984f263ff8cb96ee765067a8f95e0ed587,out,dodo,DPP,mixSwap,75531.15000000001,1,1
0x686e007100860000009fabf10c00b23aee60385e,in,uniswap_v3,Pair,0x035b6101,10765.90696024747,4,4
0x03e6fa590cadcf15a38e86158e9b3d06ff3399ba,out,0x3fc1ff9fdb1a893b53870c993de55fee97bf4ddb,,transfer,33733.93871306139,7,7
0x4cc25e0366c564847546f2feda3d7f0d9155b9ac,in,uniswap_v3,Pair,multicall,17029.461451953797,3,3
0xbace634295b627461958f2e86dc3d34e65d4636f,out,0x50b83b68e6e4feb05d939ae2929bec15c1550f03,,transfer,343147.70490822283,4,4
0x0a0e456c551ebb52ccf74a2f1748e650274090cb,in,0x521709b3cd7f07e29722be0ba28a8ce0e806dbc3,,0xa2538bf9,15828.230297400032,8,8
0xebdbb4a9b9e2e41151938138bd789f38fe3af41d,out,0x0000000000000000000000000000000000000000,,0x7b3a3c8b,281636.4580862718,1,1
0x58294302c4097deb040fc9dd0020042ee546d0c5,out,0x521709b3cd7f07e29722be0ba28a8ce0e806dbc3,,swap,21022.52989384,3,3
0x838edaaede2ab5cfc3eb284c61bc193e2551f822,in,gmx,vGLP,0x30b70002,15473.50033967291,30,30
0xe1249fc86c7e52130e9ab75c14f10b310cf6280d,out,0xb40eed68d7d6b3b6d6f4e93de6239b7c53efc786,,transfer,49653.57836835994,1,1
0x45e5bdb64af009a5792b650bf5bd110665500da3,out,0x0000000000000000000000000000000000000000,,0x280cf3ed,48807.711024000004,2,2
0x686e007100860000009fabf10c00b23aee60385e,in,uniswap_v3,Pair,0x030ffc01,10082.858336634334,4,4
0x8d5d3906d2bddade3c867b7d9ff02e901125895a,in,aave_v3,AToken,borrow,7.028194029130001e+06,36,36
0x9b64203878f24eb0cdf55c8c6fa7d08ba0cf77e5,out,0x96df777b4824c34cc618b0a49aceb24482c8e848,,transfer,24074.038006719995,8,8
0xdab56898802076a6fd4f4ac769d5488a91b5377f,out,OTHER,OTHER,OTHER,22061.960454023494,25,25
0xcb9b455ae379392a62e1c90bccf654e5bccce1b1,in,gmx,sGMX,0x655603a4,2.4768565567904892e+06,1,1
0xad896cc35f006fb4735515282ab85648d5429b45,out,0x06e7331f096872924ed5a2e5449295c08a587a2b,,transfer,40362.7276,2,2
0x03e6fa590cadcf15a38e86158e9b3d06ff3399ba,out,0x8f71e66241f63f503fb989ae801c7aea5512ecc9,,transfer,13357.87107769127,1,1
0x428ab2ba90eba0a4be7af34c9ac451ab061ac010,in,0x0000000000000000000000000000000000000000,,finalizeInboundTransfer,3.372837878314701e+06,28,28
0x47af52916767f0550aee8035b5b14a1ece2b34f4,out,0xa5abf0fb3a51af318c48abb6478d350060009b84,,swap,96952.80090531561,3,3
0x1e1d607efdf48e28929b118cc3d1dd733c264740,out,swapfish,UniswapV2Pair_DAI_USDC,addLiquidity,37192.31837068609,2,2
0x5a5005833f3bbad1c12f0a1998cbd9a67393ae41,out,0x521709b3cd7f07e29722be0ba28a8ce0e806dbc3,,swap,243107.02492840384,8,8
0xb7b0e9d6e2d182ab370fd1c020c536af6b9cbfd6,in,0x11ae67fd5ed22a5101dd2cf759944265271b5dfc,,0x00c35012,1.043544311488979e+06,1550,1550
0x8a83716acd66d9e1fb18c9b79540b72e04f80ac0,in,mean_finance,DCAHub,withdrawSwapped,19200.374050385682,2,2
0x49b373d422bda4c6bfcdd5ec1e48a9a26fda2f8b,out,0x5f799f365fa8a2b60ac0429c48b153ca5a6f0cf8,,transfer,553711.8817068003,16,16
0xa28300703259f0c0c8a5c1a18f796f571f35cac4,in,uniswap_v3,Pair,0x01d4c001,37928.510735348005,22,22
0x05ebe738961c992d6856307ad206ebe285c3ee44,out,0x459455206dd324f2c059e605e1591abf84332664,,transfer,632787.941544,3,3
0x6f15ee9258acdebf356db7ab607bb255a00c6fdf,out,0x521709b3cd7f07e29722be0ba28a8ce0e806dbc3,,swap,3.5837811214557804e+07,29011,29011
0x686e007100860000009fabf10c00b23aee60385e,in,uniswap_v3,Pair,0x01fbd001,553719.7802245991,296,296
0xdc93d15daf868f08e18d0646c62667410f1f212a,in,oneinch,AggregationRouterV5,swap,200546.30630663902,1,1
0x5d17b355538a9ea9b45a0018e11b36947fc16376,in,celer_network,Bridge,relay,301302.71403610345,1,1
0x79a96b78594b9087a5096fbfcac34d863c8c28d3,in,0x62383739d68dd0f844103db8dfb05a7eded5bbe6,,transfer,454247.02393683285,2,2
0xaf8f284e93c5bf5795cca636d8aee62a2616e21d,out,swapfish,UniswapV2Pair_wstETH_WETH,swapExactTokensForETH,117516.55128256761,1,1
0xa9f8235dba59318eb57c9e9cd43494deee9f8212,in,uniswap_v3,Pair,multicall,192077.23603348344,10,10
0x6f250c769001617aff9bdf4b9fd878062e94af83,in,0x62383739d68dd0f844103db8dfb05a7eded5bbe6,,transfer,471604.5475156468,2,2
0x428ab2ba90eba0a4be7af34c9ac451ab061ac010,out,0xc766d73be01caa06834032bf5c8f8f0f41a7bf36,,multicall,17808.81847258008,2,2
0xb7b0e9d6e2d182ab370fd1c020c536af6b9cbfd6,in,0x11ae67fd5ed22a5101dd2cf759944265271b5dfc,,0x00c35512,14495.757511603952,20,20
0x089a2c44131b1eb30cc4fc226560163fcef2c288,in,radiant_capital,MultiFeeDistribution,withdraw,130487.90814153983,6,6
0xf3d9b8f6af674e82943b4685728b00d13a62fc9e,out,gmx,sGMX,0xf3daeacc,941147.620790398,2,2
0x14928c304c54b3003a7f575ee8249c55281aad6e,in,oneinch,AggregationRouterV5,swap,227294.88167573296,9,9
0x6f15ee9258acdebf356db7ab607bb255a00c6fdf,out,hashflow,Pool,swap,1.0250839247628938e+06,3008,2921
0x686e007100860000009fabf10c00b23aee60385e,in,uniswap_v3,Pair,0x02f1e801,12354.963516593014,5,5
0x1540a4ce400ccff87eaaac2fce5a64e6f313860c,out,uniswap_v3,Pair,0x8b9eac6c,53219.86957223546,8,8
0xe1249fc86c7e52130e9ab75c14f10b310cf6280d,in,uniswap_v3,Pair,multicall,23959.404849168182,1,1
0x9b64203878f24eb0cdf55c8c6fa7d08ba0cf77e5,out,0x24d04b5dc82e3e449708440cee55f884f5b6b945,,transfer,80264.45623902188,21,21
0xb86f1061e0d79e8319339d5fdbb187d4e7ad3300,in,0xd5a02c5691d2aa0731de55ef440b4068bbfec615,,transfer,197099.80742349132,77,77
0x03e6fa590cadcf15a38e86158e9b3d06ff3399ba,out,0x24fb9f6d2c72a00224ce6ebf95e007a26bea8d4c,,transfer,23606.764134570847,4,4
0xe4b5b2667e049ac8c79ae6c5a7e3300815aa32be,in,0x79374308e3d6a42c6e193de812f902e4f592b44d,,transfer,17371.133823999997,1,1
0x473d3a2005499301dc353afa9d0c9c5980b5188c,out,kyber,MetaAggregationRouter,swapRouter1Inch,49932.55358510045,3,3
0xce4c3e4abb8a3bc23b828327c363e1dcc748d6a5,out,0x8dc3312c68125a94916d62b97bb5d925f84d4ae0,,mint,1.348940642978013e+06,5,5
0xd42b63493e0c7ab1879adbc134e8a07eaa999d3e,in,celer_network,Bridge,withdraw,755179.5394472685,21,21
0xc1a9bc22cc31ab64a78421befa10c359a1417ce3,in,rage_trade,VPoolWrapper,0x7d2efe07,100434.54162254743,1,1
0x8d5d3906d2bddade3c867b7d9ff02e901125895a,out,swapfish,UniswapV2Pair_WBTC_WETH,addLiquidityETH,1.753761896659035e+06,10,10
0x992ac158bf847314ca5ef81c93191a690c71cd41,out,0x5bdf85216ec1e38d6458c870992a69e38e03f7ef,,transfer,981224.7983327401,8,8
0xbdb910984f263ff8cb96ee765067a8f95e0ed587,in,OTHER,OTHER,OTHER,48049.51091691673,103,103
0x03e6fa590cadcf15a38e86158e9b3d06ff3399ba,out,0x189d81b32b847d94b12317c2fa64199d7cf506bb,,transfer,18724.49713582173,4,4
0x2990d87e823d3cca83683207dcb2d5660debf376,in,0xc76aeeefb36275470c1e69dd8b17ab33c49e8cb7,,0x14a59183,14943.797976994945,8,8
0xc75b143301cf47a3ad096ed904f5e3f0831a57fb,in,uniswap_v3,Pair,multicall,836824.7295115119,29,29
0x03b06e9df1b8c61358a856b26af8e4e44d93a89c,in,uniswap_v3,SwapRouter02,multicall,405472.6600327934,1,1
0x09cf915e195af33fa7b932c253352ae9fbdb0106,in,0x0000000000000000000000000000000000000000,,finalizeInboundTransfer,130564.71999999999,1,1
0x022766b23fef0f84b3c654e954141b0b4e38005c,out,0x0000000000000000000000000000000000000000,,0x7b3a3c8b,407075.4139561453,1,1
0x3944b24f768030d41cbcbdcd23cb8b4263290fad,out,0x0000000000000000000000000000000000000000,,0x7b3a3c8b,287342.4097916827,1,1
0xbf891e7efcc98a8239385d3172ba10ad593c7886,in,hop_protocol,Swap,swap,177993.42657406695,1,1
0xc01f46f418b9d9bacdcaf9453e8f0f1ca818c925,in,sushi,Pair,swapExactTokensForTokens,143696.50210337192,3,3
0xcf976799fc059f5be8cf1bbc1db90346b0dc070d,in,uniswap_v3,Pair,multicall,91168.9353426438,2,2
0xdc717a5f18eee40e597e28a955e3ba3e8721dbb2,in,0x9681319f4e60dd165ca2432f30d91bb4dcfdfaa2,,transfer,1.6622736641221042e+06,7,7
0x4322fd98f95a219d2aae2bba6664e3574b4c3708,in,0xb38e8c17e38363af6ebdcb3dae12e0243582891d,,transfer,1.4548783812159998e+06,13,13
0x6f15ee9258acdebf356db7ab607bb255a00c6fdf,in,0x521709b3cd7f07e29722be0ba28a8ce0e806dbc3,,outboundTransferTo,228302.77757283597,2719,2719
0x428ab2ba90eba0a4be7af34c9ac451ab061ac010,out,0x7ef216afdf22d1b336169a0c4bb7b5a531d1e528,,multicall,36441.190476184034,1,1
0x984ec0b4cae92d1e7377c1bea6fe269c254314c2,out,0x07749429d3d9047a966b28a489500325bac9f1b6,,swap,360977.14951102086,3,3
0xedee16f6931984782e5fbb209fd5f3033ac144f5,in,0x4a73046c9af5ba9fa8cfe1f96b5f190798823d24,,transfer,460297.97730956244,4,4
0x3713ffac989fecc7b0d0dfcc4d848aca8da86fea,out,0x0000000000000000000000000000000000000000,,0x7b3a3c8b,397455.9394136349,1,1
0x79eb604cce423dd1cba290ec946646649f4e70ec,in,OTHER,OTHER,OTHER,11444.162508715179,43,43
0x86c149c60268d803bdad0ffcd10056de915f2ed4,in,0x11f343de75004bbc6bd60dccd6feda26eb54db83,,transfer,258001.20090895687,1,1
0x67f72412a592d066a2e688e62664116deabeab29,in,uniswap_v3,Pair,uniswapV3Swap,13260.943425011134,18,18
0xb50f58d50e30dfdaad01b1c6bcc4ccb0db55db13,out,0x7596acadf6c93f01b877f5a44b49407fffc53508,,exec,2.4430276e+06,1,1
0xd42b63493e0c7ab1879adbc134e8a07eaa999d3e,in,swapfish,UniswapV2Pair_DAI_USDC,removeLiquidityWithPermit,44205.71887519368,6,6
0x03e6fa590cadcf15a38e86158e9b3d06ff3399ba,in,0x1cbdd5ece100151b9bcd40968c6ba788762ae770,,transfer,15595.673995199999,1,1
0xad0fc281ac377794fa417e76d68788a56e3040f0,in,gmd_protocol,SingleStakeVault,leave,50277.04154733568,1,1
0xd007058e9b58e74c33c6bf6fbcd38baab813cbb6,in,0x0000000000000000000000000000000000000000,,deposit,488806.5286,3,3
0xebdbb4a9b9e2e41151938138bd789f38fe3af41d,in,swapfish,UniswapV2Pair_DAI_USDC,removeLiquidityWithPermit,2.0091929590461727e+06,4,4
0x9b64203878f24eb0cdf55c8c6fa7d08ba0cf77e5,in,0xf1ad1a021c8fe27c56b3afbdb2eb909f9a93a06e,,transfer,70181.5158,13,13
0xd42b63493e0c7ab1879adbc134e8a07eaa999d3e,out,0xef47ccc71ec8941b67dc679d1a5f78facfd0ec3c,,deposit,17748.24832994699,2,2
0xf939905a9ff54e835038d8cc3ed57318b90c0333,out,gmx,sGMX,0xf3daeacc,212200.00270799003,8,8
0xd42b63493e0c7ab1879adbc134e8a07eaa999d3e,out,0xf6995955e4b0e5b287693c221f456951d612b628,,repayBorrow,84237.43434666427,6,6
0x5bdf85216ec1e38d6458c870992a69e38e03f7ef,out,0x7fdb4553b64ac45c9e015f376819d490d3f5576b,,transfer,20366.980255286675,2,2
0x03e6fa590cadcf15a38e86158e9b3d06ff3399ba,out,0xc1921072db5266d950acc8e721507f7542445ba5,,transfer,29103.943899999995,15,15
0x459455206dd324f2c059e605e1591abf84332664,out,0x62383739d68dd0f844103db8dfb05a7eded5bbe6,,transfer,833656.7415439999,2,2
0x8d5d3906d2bddade3c867b7d9ff02e901125895a,in,aave_v3,AToken,withdraw,7.339390930905757e+06,40,40
0x74c9b6abdefe6a2c8ddf70072991dec19cf3a754,in,uniswap_v3,Pair,multicall,2.4629698849410415e+06,9,9
0x4aaee20543e118a5f86d626ed5b98e37b9835ebf,in,OTHER,OTHER,OTHER,875.9672554675433,17,17
0x686e007100860000009fabf10c00b23aee60385e,out,0xe0f8ce7a84406fa4e6c566c725bdc77632a985ed,,0x0a561501,10474.0478934,1,1
0x4df5e1ca9656b1905679dccf6c3606dd61032a46,in,0x0000000000000000000000000000000000000000,,finalizeInboundTransfer,311346.63999999996,2,2
0x686e007100860000009fabf10c00b23aee60385e,in,uniswap_v3,Pair,0x02341001,10884.681498219143,6,6
0x4f2b5981d89a1c60bc73ea23edef2797447b3c17,in,OTHER,OTHER,OTHER,7134.355904216904,5,5
0x747dfb7d6d27671b4e3e98087f00e6b023d0aab7,out,0xf9448c443688aadc106f8fbc5251efc1dc01db14,,deposit,750134.5283270106,1,1
0x6f15ee9258acdebf356db7ab607bb255a00c6fdf,in,0x521709b3cd7f07e29722be0ba28a8ce0e806dbc3,,0x0b320d95,11527.428751105428,85,85
0x9a482dee57cc9e08313646d356dc36a7ccadad44,in,0x3405a1bd46b85c5c029483fbecf2f3e611026e45,,withdraw,531498.65397464,2,2
0x03e6fa590cadcf15a38e86158e9b3d06ff3399ba,out,0xda45658e38dfd0b6a2a2c52ff1f0c261ac426386,,transfer,37161.058109794605,3,3
0x9b64203878f24eb0cdf55c8c6fa7d08ba0cf77e5,out,0x05562db9d77ea2972503941c40c44108ca4e245c,,transfer,13557.285711879616,4,4
0x4460c8c57b8094d64076e6c26711c3b65554c8d9,in,0xb0cabfe930642ad3e7decdc741884d8c3f7ebc70,,exit,4.216420269625945e+06,1,1
0xe82c1f55e19ab0730f2ca5526229e92d11d2a701,out,0x2025912ef4f9e5b0fa414bbf858a1c53b13e392c,,transfer,217132.0471493593,1,1
0xd683b78e988ba4bdb9fa0e2012c4c36b7cc96aad,out,OTHER,OTHER,OTHER,10142.471082344031,39,39
0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,out,0x3c2673de800a580026404d5d8d0d04be73632e15,,transfer,918473.871681959,3,3
0xa44247b333faf99c03c863bd713f034bd73f92a2,in,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,,megaSwap,25005.644691280373,2,2
0x03e6fa590cadcf15a38e86158e9b3d06ff3399ba,out,0xa67c3ea2877140dd2274f7da79cec336d8f4683b,,transfer,10956.19858736,1,1
0xc9c8a2ae2354a97e737301133fcd2f95de88529b,out,0x521709b3cd7f07e29722be0ba28a8ce0e806dbc3,,0x76149b98,4.264844411437505e+06,108,88
0xa4dd9f99359e09a3a6bc0bc4f685df8b173c9c8d,out,0x2526a6efeef588bdfb0d572d8c373dd71ef4e4f4,,transfer,10043.439999999999,2,2
0x686e007100860000009fabf10c00b23aee60385e,in,uniswap_v3,Pair,0x0a122001,32704.020623975797,4,4
0x275e0b899dcce33660893e721f914345488d404f,out,OTHER,OTHER,OTHER,16015.21187023391,9,9
0xad0fc281ac377794fa417e76d68788a56e3040f0,in,swapfish,UniswapV2Pair_DAI_USDC,removeLiquidity,978913.7573159256,4,4
0xff2c13a2d71a4d3b70f4086dc17b4aa6c075efde,out,0x4cd44e6fcfa68bf797c65889c74b26b8c2e5d4d3,,deposit,26460.8382336875,1,1
0xa5c47eaf8983ed90a38c3fe284837e986bca2ba7,in,0x0000000000000000000000000000000000000000,,finalizeInboundTransfer,2.211352911012363e+06,8,8
0x58294302c4097deb040fc9dd0020042ee546d0c5,in,uniswap_v3,NonfungiblePositionManager,multicall,23894.1582900943,10,10
0x6f15ee9258acdebf356db7ab607bb255a00c6fdf,out,0xad41734d962828f70ad85de4398d9ef49ad2c8e5,,0x76368669,49039.99293484192,75,75
0x4f9b34729178bfbba1202f88035ba8b3ec544adc,in,0x9e9fbd56eae46fb8f8b3decfe28f1ae0a47df617,,transfer,36273.83777639881,1,1
